#,glass,cardboard,type5,crisps,batteries,cartons,type4,envelopes,aerosols,wipes,plasticbottle,toothpaste,cleaningbottles,petfood,tins,Score,Start Date (UTC),,Submit Date (UTC),Network ID
2kb18cnaicugfg545madn12kb18c6bj4,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:57:31,,2020-06-04 15:59:10,0aae89c7e1
0mj458wrme4cn6vyw2iu0mj457gp1yuf,,1,1,2,Battery bank,1,1,1,2,2,1,2,1,1,1,12,2020-06-04 15:53:43,,2020-06-04 15:59:01,658424bfff
o2obadai0fqzfj2po2obad4rgc2o510r,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,2,1,1,1,12,2020-06-04 15:57:23,,2020-06-04 15:59:00,a05d733beb
99azj1flvj0pwiv305499azkmto2aj3i,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,1,2,1,1,1,12,2020-06-04 15:57:32,,2020-06-04 15:59:00,8dc8dd8054
p3f8200x0s9lizqhp3f8ujqyj6q4326d,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,2,1,2,1,14,2020-06-04 15:56:37,,2020-06-04 15:58:38,b6ab7fcbf5
oqwf1dypph202c3cxvoqwf1dsxpf5i1w,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,1,1,14,2020-06-04 15:56:24,,2020-06-04 15:58:38,8a34e84e83
cqygbap9d3i0kr33uidvcqygbyrw83ag,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:56:42,,2020-06-04 15:58:36,57eebbd904
a3k3z2qw7jv1vhrla3k3zbxux3tmwsir,Bottle bank,1,2,1,Battery bank,1,1,1,2,2,1,2,2,2,1,11,2020-06-04 15:55:47,,2020-06-04 15:58:36,f54e56b3f3
ejkszhqoiy4qze0g2f3rejkszh9yy6pr,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:56:10,,2020-06-04 15:58:35,1d9ef4eb68
hwuiz39hbqstkz8utv1auhwuijsy2iv6,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-04 15:57:06,,2020-06-04 15:58:22,a739773669
tzsb601xq8jgzh7ms13tzsb601qn2syj,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,1,1,13,2020-06-04 15:56:29,,2020-06-04 15:58:17,55e2353bbd
ncr0v1lewpqf45ucyncr0u17yyydl5b6,Bottle bank,1,2,2,Battery bank,1,2,1,2,2,1,1,1,2,1,11,2020-06-04 15:56:11,,2020-06-04 15:58:16,37e36cf5f9
048wx6b1w7yeahlog048warc2g2d0jzl,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 15:49:04,,2020-06-04 15:58:10,4867a0daca
i5yln7sc30bgvame5li5ybxhog1l6e8i,Bottle bank,1,1,2,Battery bank,2,1,1,2,2,1,2,1,2,1,13,2020-06-04 15:56:10,,2020-06-04 15:58:06,424b252268
l1lx08uee4au98lxcl1lx089p13nc4mi,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,1,1,2,1,13,2020-06-04 15:55:58,,2020-06-04 15:58:00,935c32d427
o5rgrsicsd8jh3jd3gto5rg8nhigf3mt,Bottle bank,1,1,1,Battery bank,1,2,1,2,2,1,1,1,1,1,10,2020-06-04 15:54:41,,2020-06-04 15:57:56,d7cbd2c013
hb6buhpwj94k5hb6b4bi0u2543rf10c0,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 15:56:13,,2020-06-04 15:57:56,9e4d282936
rzc0h4qnmgfvxgha89wnrzc0h49clkos,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,2,1,1,10,2020-06-04 15:55:54,,2020-06-04 15:57:52,0116dce73e
p2kmmvqk2m11sqg0jgzp2kmml389rf7t,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,1,1,1,1,1,11,2020-06-04 15:55:24,,2020-06-04 15:57:48,850a2eaeb0
apgxp83gmo92h7jzugapgxp83g88b4xz,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 15:56:03,,2020-06-04 15:57:43,277c0c4960
4tk2m1qzjil8om944tkxcquanenrsf5h,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 15:55:08,,2020-06-04 15:57:31,90a5f05bfe
3xkd703tb09rfnmfkjc73xkd71u3hvx9,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,1,1,14,2020-06-04 15:55:40,,2020-06-04 15:57:29,34a0550668
6lnugc4fdxorjpvz46l5j8fxuy96e587,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 15:55:15,,2020-06-04 15:57:21,52d5641c1c
ns46idhfpqij94dcubijns46i9zemlyg,Bottle bank,1,2,1,Battery bank,1,1,1,2,2,1,2,1,1,1,11,2020-06-04 15:54:42,,2020-06-04 15:57:18,23e5ddd055
nd2lmnk4icjnxc9nd2lrhwipzxffece6,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:54:37,,2020-06-04 15:57:13,9dd003911c
cdzmvpwf90n3zcdzmvnalri39lmiy7dw,Bottle bank,1,2,2,Battery bank,1,1,2,1,2,1,1,1,2,1,12,2020-06-04 15:55:33,,2020-06-04 15:57:10,42f5d8a2b1
7y3nj7q8q3xezwyjn7y3nj7zga4we80n,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:54:30,,2020-06-04 15:57:09,caf8731bcd
qlhq7yzk8b8k1axqlhqhay6qy5nhpi2k,Bottle bank,1,1,2,Battery bank,1,,1,1,2,1,1,1,2,1,13,2020-06-04 15:54:14,,2020-06-04 15:56:54,3f87f2a4ba
8ka9yoq2ih5y89gip2smb8ka9yop1lhs,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,1,1,2,1,13,2020-06-04 15:54:46,,2020-06-04 15:56:31,98c196276d
2sq9ot4csb3pjiy1d2sq9zwgz2olstb9,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:55:06,,2020-06-04 15:56:30,b30a08062d
fyg9bk5mt95b7bgs2efyg9bziwjmjebr,Bottle bank,1,2,1,Battery bank,1,1,1,2,2,2,2,1,2,1,11,2020-06-04 15:54:30,,2020-06-04 15:56:29,c2009ab090
kazlmpw8cjq0x1j4kazu7cgdsm6o9kee,1,1,1,1,Battery bank,1,2,1,1,2,1,2,1,2,1,12,2020-06-04 15:54:35,,2020-06-04 15:56:24,edeb4da9d7
8h55pk7y5yog78h55pk7wk2w20yguj2m,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 15:54:02,,2020-06-04 15:56:23,97dd690fca
fhmwrrslo56ta3g2t8fhmwrm4h40rd5o,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,1,2,1,13,2020-06-04 15:53:49,,2020-06-04 15:56:22,672c72f5d9
f4uxrpg9bssnjzifgxf4uxr6d9mhvo5z,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,2,2,1,13,2020-06-04 15:54:17,,2020-06-04 15:56:15,95ae010418
y7f6tm1rzz037r363ray7f6tmojfuh92,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-06-04 15:54:09,,2020-06-04 15:56:12,73a78c62be
eiw5bil0lw399j9d8eupeiw5bzgpqtr2,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,2,2,1,13,2020-06-04 15:53:15,,2020-06-04 15:56:07,996a30d4b4
r21m1mj6m7ff69zxalr21mytbnuio1l6,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-06-04 15:53:20,,2020-06-04 15:56:03,04dfe7098e
yywzm5y5s83mhr3ivswbyywzm5y5dwu0,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:54:56,,2020-06-04 15:55:59,5a5de6e203
1hnnv8apvkyvrrlzc1hnndxpyg0deheb,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 15:54:12,,2020-06-04 15:55:58,d7f3a743c1
voib0mgyff0lgivgmmvzvoib0k038ist,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:53:43,,2020-06-04 15:55:52,411311f23e
5gkikmlo82a04ni7j5gkikk1udptm0x1,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:54:21,,2020-06-04 15:55:41,068ecf82f9
75bya5kijlmjej4kr2fn3j75bya5kif8,Bottle bank,1,2,2,Battery bank,2,2,1,1,2,1,2,1,2,1,12,2020-06-04 15:53:21,,2020-06-04 15:55:34,62bcb1fcd6
xqwp9ugw65th9bxqwp9p0cxqpdn7c45k,Bottle bank,2,1,2,Battery bank,1,2,1,2,2,1,2,1,2,1,12,2020-06-04 15:51:44,,2020-06-04 15:55:33,b147415423
41ztn3td7o9cwk641ztnpjb8zuj9eutn,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-04 15:54:05,,2020-06-04 15:55:31,dc0bdab64f
x27es2x6y5k9z8f5u1ak5x27es2xuv9o,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:53:49,,2020-06-04 15:55:30,63f424e8f2
yu4ryx40pbvug40qoqyu4ryutj1zd5ly,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-06-04 15:53:47,,2020-06-04 15:55:26,b0c684adc2
hiakcpwkj73h1rt13gdsthiakcphe8v4,Bottle bank,1,2,2,Battery bank,2,2,2,1,2,2,2,1,2,1,10,2020-06-04 15:53:35,,2020-06-04 15:55:01,87dcd3a550
kfnm3xmdt5lt8xjonkfnmtufr3hf5a1p,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:52:51,,2020-06-04 15:54:59,aca53f962d
eka4e4pvhjv6jcgheka4lm2tvpikrg0w,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-04 15:50:24,,2020-06-04 15:54:59,9215100a34
dmk7yuxazrg12upsaymhe4avgdmk7yux,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-06-04 15:53:23,,2020-06-04 15:54:44,5a5de6e203
pozx59oxxoujp8tvujpozx59o5xlow08,Bottle bank,1,2,2,Battery bank,1,1,1,2,2,1,2,1,2,1,13,2020-06-04 15:49:52,,2020-06-04 15:54:40,31ef8ad3d9
2h0c234wdc24opqhbtd7tc2h0c5zyuma,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:53:04,,2020-06-04 15:54:14,359be3dc7f
dtdhs6zbs9ayloas5fzmdtdhs6zujjuf,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,2,2,1,14,2020-06-04 15:52:22,,2020-06-04 15:54:11,03b2d13527
eee07nie20thoj03dpi5eee07n73emml,Bottle bank,1,1,1,Battery bank,1,1,1,1,1,1,2,1,2,1,13,2020-06-04 15:52:26,,2020-06-04 15:54:07,32df647cd7
mwpi5cjwgnbxgpi4emwpi5cfw8mp033t,Bottle bank,1,1,2,Battery bank,1,1,2,1,2,1,1,1,2,1,13,2020-06-04 15:52:20,,2020-06-04 15:54:02,068ecf82f9
t4z25zwd0skkwag6pt4z25zw9k2tbgmb,Bottle bank,1,1,1,Battery bank,1,2,1,2,2,1,1,1,2,1,11,2020-06-04 15:51:38,,2020-06-04 15:53:58,08ba2ad854
rxo2cuv7idiu1n6zjin8irxo2cun5rp1,Bottle bank,1,1,1,Battery bank,2,1,1,2,2,1,2,2,1,1,10,2020-06-04 15:51:42,,2020-06-04 15:53:58,1d4130688f
47swr60ahj7u147swfford0v0dyrspxs,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,1,1,1,11,2020-06-04 15:52:00,,2020-06-04 15:53:46,82cd7b69a4
hkmqcpikaf99bhxhkmivgdv7gkl13qfj,Bottle bank,1,1,2,Battery bank,1,1,2,1,2,1,2,1,2,1,14,2020-06-04 15:52:17,,2020-06-04 15:53:43,3e30bc0784
i5scuruvafal7y82hdja4svldi5scuk0,Bottle bank,1,2,2,Battery bank,2,1,1,1,2,1,2,1,2,1,13,2020-06-04 15:51:57,,2020-06-04 15:53:33,d016a741dc
fiv3dvras8kmdz35772cvhfiv2kc4c4k,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 15:52:01,,2020-06-04 15:53:33,e9572ed1e0
c1z0je06pc9i5ftuhc1z0n2vbtt9q53a,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,1,1,13,2020-06-04 15:50:30,,2020-06-04 15:53:24,e30d1328f6
xzifovq5zylcvk4xzifomh0pa4c1hb7n,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-06-04 15:50:25,,2020-06-04 15:53:20,90aacbf49a
wsfpmhwbovz3mei1if5u3wsfpmhw8142,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 15:51:35,,2020-06-04 15:53:16,f335644444
sk4t9ilpt6lwilrhd0rsk4tax7sledzz,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 15:51:43,,2020-06-04 15:53:15,cf1f0428b7
8n6dhh12spxzabtywxvq8n6dhhlj2a0b,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,2,1,2,1,14,2020-06-04 15:51:24,,2020-06-04 15:53:14,1585f139a5
w57sahidsjtls1vvst5tuw57sahs7pmu,Bottle bank,1,1,1,Battery bank,1,1,1,1,1,1,1,1,1,1,11,2020-06-04 15:51:23,,2020-06-04 15:53:10,ce5064eff5
4hywbhs8gqv4hywbqlisavmukr3gzoo2,1,1,2,2,Battery bank,2,2,1,1,2,2,2,1,1,1,9,2020-06-04 15:51:24,,2020-06-04 15:53:03,1307821f84
rb6rfovvfksu3179rb6raqf7yan5i2m9,Bottle bank,1,1,1,Battery bank,1,1,1,2,2,1,1,2,2,1,11,2020-06-04 15:51:21,,2020-06-04 15:52:52,c2d3dbf7a9
5kgi1c25hpiitif5kdhm92qonhcwk3r5,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,1,1,12,2020-06-04 15:49:59,,2020-06-04 15:52:49,893e77726b
kri1ql6d0pwynvty8kri13yfjj6d6e8d,Bottle bank,1,2,2,Battery bank,1,1,1,1,1,1,1,1,2,1,12,2020-06-04 15:50:57,,2020-06-04 15:52:47,359be3dc7f
swbsbmdxbv9sv8rttswbxhiwnirg7vx5,Bottle bank,2,1,1,Battery bank,1,1,1,2,1,1,1,1,1,1,9,2020-06-04 15:51:09,,2020-06-04 15:52:45,289916334d
q8j683k70hlkxftbkcq8jk5sopo0znum,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:49:42,,2020-06-04 15:52:29,3d051b7479
jyxwj49q3n5nuvhas1tjyxtm8m5wvbjb,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:50:27,,2020-06-04 15:52:24,c754af3194
r1dkxuezs5ldjw585ywkr1dkx45z745f,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:50:13,,2020-06-04 15:52:21,e925ed3600
p0w4nipx3q84zdfmuowi7tap0w42oce2,Bottle bank,1,1,2,Battery bank,1,1,2,1,2,1,2,1,2,1,14,2020-06-04 15:50:50,,2020-06-04 15:52:20,7ec9893498
xvo9g6m36hj0a73hldbkhxvoihr0ukwn,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:50:00,,2020-06-04 15:52:19,e136311b3e
xm4jgomn823eid5uan2ocxm4jgomfgby,Bottle bank,1,1,1,Battery bank,1,1,1,2,2,1,2,1,2,1,13,2020-06-04 15:50:09,,2020-06-04 15:52:13,bd7e79cf19
2zrvyus2oj5jammym72zrvyu0ewytv6p,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,2,1,2,1,14,2020-06-04 15:50:09,,2020-06-04 15:52:09,cc0bda0d9f
yn8b2a96ximo7br634yn8b2a1q13j8gj,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 15:49:52,,2020-06-04 15:52:05,b9c23128a5
124mwrlmpvxu4kqi12zr2glyq2vtke7h,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-04 15:49:52,,2020-06-04 15:52:03,aee385ce0b
0fkaavfr66zh8fb3vm0fkaavcnfamwa4,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,1,1,12,2020-06-04 15:50:14,,2020-06-04 15:52:01,15b117fa6b
ufgvi8yte9brqs3285ufgvi8y76thvsk,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:50:41,,2020-06-04 15:51:57,301153e312
tdwo2z6qhq1tcgwonngtdwo2z9j5gyj6,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:50:14,,2020-06-04 15:51:53,10844f3c23
azorm3217spq9g45r2zazorm321ii8zh,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:50:04,,2020-06-04 15:51:49,667d0bdcb1
3qzrvu947c0jo1pnak3qzrvuakqkzrg7,,,,2,Battery bank,1,1,,,,1,,,,,5,2020-06-04 15:48:35,,2020-06-04 15:51:42,ba91057354
jtp5qsxal0u9xmsnf7mo0jtp5qsxm9ic,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 15:49:55,,2020-06-04 15:51:36,008536565a
emo6m6n9z4b0ha4y7g3zv4aemo6m62sq,Bottle bank,1,1,1,Battery bank,1,2,1,2,2,1,2,2,2,1,11,2020-06-04 15:48:52,,2020-06-04 15:51:25,e8aecf8d63
f7wekmtk15lwqna5f7w3qzc3j8rrt74j,Bottle bank,1,1,2,Battery bank,2,2,1,2,2,1,2,2,2,1,11,2020-06-04 15:48:20,,2020-06-04 15:51:24,536184e4de
tkq6ov82hpu09spstkq6z0alwhso5ibx,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 15:49:43,,2020-06-04 15:51:23,edad35ac90
amzfdlyjgoe3ji7hamzfdg2rzweb6pza,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-06-04 15:50:09,,2020-06-04 15:51:21,0408d02c0e
t2x6zhgv2x55xst2x6zh9tzs9feiv4c2,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-04 15:49:19,,2020-06-04 15:51:14,be71f989c3
z0bxkn9c8qf0qi57456z6gz0bxkfsih3,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,1,1,2,1,13,2020-06-04 15:49:40,,2020-06-04 15:51:06,e2a138af87
exrzuswbr6ssuyiuexrzumjhtkglevtn,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-04 15:48:59,,2020-06-04 15:51:06,d4452fd7ed
xs02o81fhkgfiamspxs02vlzvpctmsjr,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:48:53,,2020-06-04 15:51:01,261ef8573e
xdjzq6jl062zcr0984xdjzqm5fhhwn8x,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:49:39,,2020-06-04 15:50:58,a5ff063ebd
dr8y9fsuvdiwcpc9dr8y9ff00cq0occ8,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,1,1,13,2020-06-04 15:48:15,,2020-06-04 15:50:42,d059517a36
yg6lvte0jkphnxbixw58yg6lvtixtzv6,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 15:48:41,,2020-06-04 15:50:40,fc4bc6234b
b8u3umf90h97uovwba83t7b8u3pao50f,Bottle bank,1,2,2,Battery bank,2,2,1,2,2,1,1,1,2,2,9,2020-06-04 15:48:01,,2020-06-04 15:50:40,289916334d
f968dxug19ktkm2zwbd3f968drg3g0us,Bottle bank,2,2,2,Battery bank,1,1,1,1,2,1,2,1,2,1,13,2020-06-04 15:47:07,,2020-06-04 15:50:39,3e9e32f986
vdh57o11o7qincevdh57gmtkyib69k39,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,1,1,14,2020-06-04 15:49:10,,2020-06-04 15:50:36,a0c69f7ec5
ekkjbvo5iy1e12xemjancb4dmk4xw12x,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-04 15:48:50,,2020-06-04 15:50:28,4e4d0c56fd
42j0k03fp411zx4ip42j0krs8h9q8uni,Bottle bank,1,1,2,Battery bank,2,1,1,2,2,1,2,1,2,1,13,2020-06-04 15:48:32,,2020-06-04 15:50:23,3770ccd796
1hgtxg17royhtccv1hgtokzxu7q75okx,Bottle bank,1,1,2,Battery bank,2,1,1,2,1,1,1,1,1,1,10,2020-06-04 15:47:42,,2020-06-04 15:50:22,577f9f7a6a
86qa9nmj00e086qazik4l84nqp7yrniz,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:49:05,,2020-06-04 15:50:20,00caee58ad
a5t3rth68nk7zmlnyx5kya5td1kdn2z2,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 15:48:45,,2020-06-04 15:50:19,ae07469fa3
zmpsaeykikh2kevbt4zmpsa21dijx2hi,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:48:28,,2020-06-04 15:50:18,3e8ac75ba6
tl7uatw8bf3j5dtl7bkaszjw62jnwde1,Bottle bank,1,2,2,Battery bank,2,2,1,2,2,1,1,1,2,1,10,2020-06-04 15:48:48,,2020-06-04 15:50:18,4f295dc9ef
zjvwswlpbv8i5zjvwjfxffbk6pymnlzd,Bottle bank,1,1,1,Battery bank,2,1,1,1,2,1,1,1,1,1,11,2020-06-04 15:48:33,,2020-06-04 15:50:07,de59d2b403
tzhtf48848652rj9tzhtsicjuk4aatu5,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-04 15:48:13,,2020-06-04 15:50:01,98bd972bb0
whhqs57irx7eemasjwhhqspeyc0h7tqi,Bottle bank,1,2,2,Battery bank,2,2,1,2,1,1,2,2,2,1,9,2020-06-04 15:47:02,,2020-06-04 15:49:57,9bec592f34
351qginzrimchr4c351qtelz4qmvvvzb,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:48:12,,2020-06-04 15:49:53,899901d014
cscifnq4h20lnra1d1e22csciftcy9y3,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 15:47:43,,2020-06-04 15:49:50,29ecb59f2f
gxy2cjljz2koaiczsigxy2ft0h36o1hm,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-04 15:46:49,,2020-06-04 15:49:49,69bb21ed1f
3dr43zns4m35n0mz3dr4eijffr7f7mbp,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-04 15:46:40,,2020-06-04 15:49:34,d6f3a806ed
srac94ka49sxd7mgsrayvg9ro4x3worb,Bottle bank,1,2,1,Battery bank,1,2,1,1,2,1,2,1,2,1,12,2020-06-04 15:47:36,,2020-06-04 15:49:32,30a78f79fa
bmwx9ctwoxg4ulybnr2j8bmwx9ct4fcp,Bottle bank,1,2,2,Battery bank,2,1,1,1,2,1,2,1,2,1,13,2020-06-04 15:46:36,,2020-06-04 15:49:32,8873c00d02
qx2g8l98244ghryriqx2g3ixumwuusuz,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-06-04 15:47:29,,2020-06-04 15:49:28,f20c2db990
znec1jbhilyl77pg17yznec1jldzvozc,Bottle bank,1,2,2,Battery bank,2,1,1,2,2,1,2,1,2,1,12,2020-06-04 15:47:24,,2020-06-04 15:49:26,f32ca165ba
i75in4669nt0ifeni75in4cepowysm3x,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,1,1,12,2020-06-04 15:46:44,,2020-06-04 15:49:24,8514b61cdd
arxjsf61meigar9qj39ymyg99e6ecesg,Bottle bank,1,1,1,Battery bank,1,1,1,1,1,1,2,1,1,1,12,2020-06-04 15:46:50,,2020-06-04 15:49:21,1083dcbff3
hxmku3e9q6grttwhxmu2rfl4ivwyb0x9,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-04 15:47:14,,2020-06-04 15:49:17,eb7ed5bb2a
vgz6t3yrvluam7gytvgz6ss9ojavhes3,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 15:46:54,,2020-06-04 15:49:07,3a09ef235e
s3b2ptp57hmqqls3b53k1nfgc237gzpu,Bottle bank,1,1,1,Battery bank,2,1,1,1,2,1,1,1,2,1,12,2020-06-04 15:46:55,,2020-06-04 15:49:06,380ca9848f
x92ggcjgpdczrtoo64592hx92gteaddl,Bottle bank,1,1,2,Battery bank,2,1,2,1,2,1,2,1,2,1,13,2020-06-04 15:46:29,,2020-06-04 15:49:02,717493b26d
7vqf4ek9u1fout1d7vqfvk4bqo73gdqm,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-04 15:47:12,,2020-06-04 15:49:00,af416c32df
36vnchm3q1668swfgo2l36vn95cjoeh9,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,1,1,13,2020-06-04 15:47:40,,2020-06-04 15:49:00,9d96fae643
hoh8yewxrthvy3lhoh8oqm3l1dpp739y,Bottle bank,1,1,1,Battery bank,1,2,1,2,2,1,1,1,1,1,10,2020-06-04 15:47:03,,2020-06-04 15:48:56,c8788e8c79
b8i9cz5t6jlq9pdq0t5eb8i9czbu7cwx,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 15:47:18,,2020-06-04 15:48:55,07f860194a
8wfanwhxxjdd5uzhu8wfan22wyzc9na2,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:46:52,,2020-06-04 15:48:53,ca6ca335fd
1ltj7wje2mmve3va8r1ltj7myef1wsbc,1,1,1,2,Battery bank,2,1,2,2,2,1,1,2,2,1,9,2020-06-04 15:47:01,,2020-06-04 15:48:52,893e77726b
xbsufy8h9q57g3xbsufbzo7lolexyfpo,1,1,1,2,Battery bank,1,1,1,2,1,1,1,2,1,2,8,2020-06-04 15:47:11,,2020-06-04 15:48:51,65bafff0df
j4vm1pnrh78muznymw8tj4vm18fpfd3w,Bottle bank,1,1,2,Battery bank,2,2,1,2,2,1,2,2,2,1,11,2020-06-04 15:46:33,,2020-06-04 15:48:43,c8a91782fb
